batch_size,learning_rate,max_dropout,max_units,momentum,num_layers,weight_decay,accuracy
30.0,0.0003191642620941806,0.6956418339686079,112.0,0.2533455106964253,3.0,0.03277634017102214,58.602398523985244
76.0,0.0023296889039853266,0.8474693414571096,278.0,0.1757499977179597,4.0,0.009757339351578222,56.28228782287823
34.0,0.0017760105734929612,0.45971459047798713,244.0,0.4797385479757746,3.0,0.03909084494733404,62.09870848708488
22.0,0.017312743313653865,0.1425327627937647,396.0,0.589940972868283,4.0,0.02815371362327486,53.44095940959409
272.0,0.0018088705554851695,0.13596128953095366,173.0,0.2908101228058725,3.0,0.08097736358453136,59.75553505535055
111.0,0.0017570779590147852,0.04633246469604979,181.0,0.1385904187904479,4.0,0.013979192746976406,58.791512915129154
24.0,0.002001076074654512,0.11708275411855618,151.0,0.5172924076395037,1.0,0.03530332579487657,62.8690036900369
34.0,0.007506357052594105,0.623750691420884,125.0,0.18887225710764124,1.0,0.04493180290323979,62.73523985239853
96.0,0.004360251323843537,0.4589173518777855,439.0,0.22154139780667723,4.0,0.013269694984260038,64.61715867158672
26.0,0.0002890402542180522,0.8617614858651901,290.0,0.6940057643120243,4.0,0.06741997348965396,53.44095940959409
185.0,0.0008604435083078964,0.5282944489056806,665.0,0.45770119402897863,4.0,0.06799470610006168,58.38560885608855
181.0,0.002986271324029499,0.3547516072173359,246.0,0.32456517821706066,3.0,0.07589892674765789,59.866236162361616
17.0,0.0014021495129200785,0.5424096630692735,592.0,0.16219958794680073,1.0,0.08523662040229878,62.44464944649446
81.0,0.00761716525086351,0.11420643088893923,118.0,0.4751223975867844,3.0,0.06305803725399953,53.44095940959409
43.0,0.00020253720362796212,0.16131679122465536,372.0,0.38681221548315897,1.0,0.07908717607723537,62.0249077490775
56.0,0.003806957499728148,0.5003628947933095,229.0,0.33465414732965654,4.0,0.08205487721427555,53.44095940959409
393.0,0.00039281419072695524,0.13393294542377454,85.0,0.12994730580017075,2.0,0.0019301049350643723,55.428966789667896
186.0,0.01045295940825099,0.2862522407780743,133.0,0.22756968361192698,4.0,0.00020875911759362693,65.2029520295203
51.0,0.00040999514391562813,0.0814974190239226,149.0,0.2349627063466524,4.0,0.03259185473000878,57.44003690036901
45.0,0.007091761125726852,0.09726193552710183,358.0,0.10749878098735545,3.0,0.010008570492998501,69.02675276752768
26.0,0.036618453835457275,0.4958987806024705,903.0,0.26709201448902475,1.0,0.03697574759411226,62.87822878228783
294.0,0.014015409779777397,0.6152907611741439,78.0,0.2511728344314213,1.0,0.06609347539330354,62.49077490774908
230.0,0.0010476050000329548,0.9067837874882217,79.0,0.10727490923784416,1.0,0.08817968273582916,61.4760147601476
32.0,0.011802124977802936,0.6362940955079722,118.0,0.4918004896180388,2.0,0.08561308493866936,61.75738007380074
156.0,0.0034475925428924478,0.8714395280913507,110.0,0.3103822908085528,2.0,0.022517145397205833,61.59594095940959
22.0,0.00020814308454638095,0.8659237298264375,107.0,0.2814481120259468,2.0,0.0021140662526964444,59.76476014760148
39.0,0.000979263213030025,0.3728790006467134,74.0,0.11125718255865968,2.0,0.010238958280390634,63.48247232472325
33.0,0.011580146465258016,0.39481861093501847,370.0,0.1704537252813419,1.0,0.04924161468452654,62.721402214022135
429.0,0.004175541176496797,0.882532708006302,141.0,0.606765392560049,1.0,0.013192105810228,62.8690036900369
138.0,0.0001693790483760412,0.2602634805522025,283.0,0.30623690155303557,3.0,0.02348554235711349,54.91697416974169
344.0,0.037227320036883046,0.3270100823227211,149.0,0.3895724734937014,2.0,0.006672363555403031,68.61623616236162
74.0,0.0014186664854655973,0.06800925178064032,727.0,0.15318147591095999,4.0,0.05302084431531627,60.08302583025831
75.0,0.00024804144245252075,0.5954068859578183,300.0,0.24498126787013966,2.0,0.09195489312873012,61.38376383763837
73.0,0.07765700138398432,0.7328235420542523,200.0,0.1384327461618108,4.0,0.06744105645564573,53.44095940959409
86.0,0.00010936830854452939,0.2124046985027348,377.0,0.5987421818649854,3.0,0.02244841171058373,59.428044280442805
28.0,0.0104482485816713,0.5544216933906839,788.0,0.16506882892739017,4.0,0.016000474900883636,68.91605166051662
101.0,0.012012530912170532,0.27410762097208385,71.0,0.607205276140882,1.0,0.0324445242075663,62.965867158671585
109.0,0.0003978758009064833,0.21154148117941463,623.0,0.5111237408076985,2.0,0.08502278565635421,63.03044280442804
265.0,0.0037703186278282832,0.7807432093079023,236.0,0.2921277825711685,1.0,0.09025173101951565,62.26937269372693
461.0,0.00016098417582866985,0.2160434276206472,366.0,0.15081301585217405,1.0,0.07647691714058061,49.478782287822874
69.0,0.00031136126424145377,0.16942728605406865,235.0,0.2801807184062148,3.0,0.09252529891134291,59.308118081180815
63.0,0.043901276798309276,0.07196383868596057,587.0,0.2764614053428506,1.0,0.07068801577167443,62.51845018450185
337.0,0.006622321837201159,0.2874873789390937,328.0,0.4075697219294829,4.0,0.05084177465961995,53.54243542435424
48.0,0.017576596068941158,0.7505895270970079,862.0,0.2174049962408317,2.0,0.08093311580229638,61.75276752767528
31.0,0.00023252163465756006,0.6877386695703211,852.0,0.6673533768299901,1.0,0.09294080541837775,62.41236162361624
46.0,0.003054185598945164,0.003963636752275956,168.0,0.9521496554894339,2.0,0.05584183775588743,62.22785977859778
59.0,0.0001359529682151168,0.4881775398249393,104.0,0.27217190081668463,2.0,0.0035695626511741364,57.3339483394834
111.0,0.0034542221446984176,0.7405701870509106,392.0,0.1045682064158578,1.0,0.02555244927713234,62.94280442804428
176.0,0.032376561054228585,0.352463823557974,71.0,0.7032048582405238,4.0,0.0662021304955594,53.44095940959409
18.0,0.008424247813205563,0.21796333422005887,275.0,0.6472464644263951,4.0,0.06846192226751684,53.44095940959409
91.0,0.0011069192670332625,0.35184077319084484,252.0,0.3706715899314379,3.0,0.02524779836425101,62.16789667896679
110.0,0.00013116769187324084,0.3603467307015201,83.0,0.1431098017941746,1.0,0.02161037903961803,53.93911439114392
85.0,0.022316431793372928,0.1979785170413738,276.0,0.1911695885497902,2.0,0.03418699301034396,65.89483394833948
201.0,0.001099718479704654,0.4741750827811376,115.0,0.535395759226261,3.0,0.07341241397735752,59.52952029520296
124.0,0.0006461783658785631,0.6799670890245711,180.0,0.20998030650404526,1.0,0.04881367711866255,61.82656826568266
19.0,0.010271476372033241,0.022741410660903072,98.0,0.37880122148872347,1.0,0.04793406449962605,62.753690036900366
208.0,0.0015406755025562287,0.3863720220169402,817.0,0.25442305978675606,3.0,0.038304221128811294,62.52767527675277
283.0,0.0001310100558367138,0.7262805681514675,528.0,0.1848192291861875,3.0,0.07964397974124866,47.43081180811808
30.0,0.023167157741720512,0.06384242628312442,75.0,0.3198092284768149,1.0,0.021753369056955213,63.33025830258303
42.0,0.007804480390459573,0.7133403395702915,237.0,0.35395595187287,2.0,0.04088622081382185,64.55719557195572
94.0,0.0001251849353013303,0.6062108307704097,456.0,0.8316716891118838,2.0,0.04847921515220135,62.82287822878229
507.0,0.0002790082024234561,0.6167190826145484,845.0,0.5333941455489456,2.0,0.03374644133150896,61.586715867158674
38.0,0.03392744764027896,0.18921642887856638,108.0,0.3821914891575755,2.0,0.06562695066797959,61.85424354243543
96.0,0.0008647467136051593,0.5501156705176771,445.0,0.11662839427720213,3.0,0.09059216778322515,59.76014760147601
468.0,0.0002573450254075437,0.2588304110681734,418.0,0.2194164032978459,4.0,0.06274488856423067,52.58763837638376
79.0,0.0013585759529510294,0.7511393182789294,120.0,0.20659289832639005,1.0,0.020326731582543944,62.739852398523986
24.0,0.0023471146593190494,0.7405146946959997,759.0,0.10851434635829528,3.0,0.06797497326993282,53.44095940959409
66.0,0.0068798443803453875,0.38018834582175765,155.0,0.21201809866633683,1.0,0.09749621488774173,62.38929889298893
118.0,0.0503824828598733,0.7487077024425002,97.0,0.7467759186963399,4.0,0.07568663773362595,46.55904059040591
48.0,0.028685526264931267,0.03953647405778271,85.0,0.2609674494471397,3.0,0.09918644898951039,53.44095940959409
23.0,0.026957141150435696,0.01968877479316533,68.0,0.3487247842198324,1.0,0.0226294947753599,63.33948339483395
171.0,0.0006152382197625077,0.2591395145303327,112.0,0.24870564344645477,1.0,0.09321635782935389,61.36992619926199
133.0,0.00036410949106317715,0.7878916779905858,413.0,0.9041695051350951,4.0,0.03325114373366107,55.4520295202952
18.0,0.00010880513656907564,0.5408056004254953,244.0,0.9320212226812125,1.0,0.050112449618804296,62.69372693726937
318.0,0.0008143633644946294,0.7308109847657213,464.0,0.8828750256211798,2.0,0.013402045400594276,63.61162361623616
375.0,0.029579020685558097,0.5350897774538684,464.0,0.22246349630659626,1.0,0.0035385598600344015,63.76383763837639
247.0,0.022960494967055996,0.5752330275461496,87.0,0.3662264351499446,1.0,0.09018424490724662,62.38929889298893
31.0,0.0021211437964448986,0.5511575815897786,290.0,0.46033293444734213,2.0,0.08898114660717626,61.65590405904059
21.0,0.013843972794713355,0.3912138888956913,382.0,0.6369423670240248,1.0,0.061343486153338574,62.63376383763838
24.0,0.0044487116187590225,0.629049349192578,154.0,0.8124972147115647,4.0,0.0355026663425733,53.44095940959409
411.0,0.0023140416316888113,0.024270683181704,78.0,0.10724071966507104,1.0,0.09647497174918025,61.75276752767528
41.0,0.00015234066086554818,0.9347459600535482,152.0,0.31241208780266977,3.0,0.028363771246811376,57.01568265682657
80.0,0.00020574568159327015,0.3935507022225333,687.0,0.1582376391976453,3.0,0.01908721343834563,60.64114391143911
33.0,0.0012660362710862738,0.40327909879821144,98.0,0.16304956243598376,4.0,0.09520704000401102,53.44095940959409
16.0,0.0008285038368375809,0.820893234238969,608.0,0.865270045556885,1.0,0.06219680779023791,62.62915129151292
213.0,0.0001054839611400399,0.5415004862872248,748.0,0.27060486296059466,1.0,0.043532431585253745,50.66881918819188
307.0,0.0009271367329202976,0.7009436241193598,361.0,0.34382128572794096,1.0,0.05508461346006395,61.32841328413284
109.0,0.0003672660082016773,0.6607238308472144,216.0,0.2463715243412877,1.0,0.0013150261780145495,61.0839483394834
161.0,0.00010261268097330818,0.10620285352380998,947.0,0.7745263502980803,1.0,0.09696500503910203,59.76937269372694
95.0,0.0002795543133941283,0.33839158751129406,91.0,0.4624187187635615,3.0,0.04391340650022841,54.97232472324723
52.0,0.00040412198351388455,0.28399365630887485,522.0,0.23216659244800347,2.0,0.006690205083950139,64.07287822878229
152.0,0.010694236880415436,0.7305196244257495,109.0,0.6323152082737548,3.0,0.05335595133152702,53.44095940959409
170.0,0.06058376537485837,0.014758276547367721,159.0,0.6797175530072463,4.0,0.05261567091703383,46.55904059040591
130.0,0.002031599550289764,0.6690080988324301,110.0,0.5370604562907082,4.0,0.0385753087660265,53.68542435424354
345.0,0.00010790256104317338,0.7015419452501115,217.0,0.21147837596790045,3.0,0.04930840227168588,50.18911439114391
88.0,0.0009007566800839394,0.8770629115346761,377.0,0.3192476236952873,3.0,0.08888612059749885,55.80719557195572
238.0,0.0006367685136749891,0.09229329752998161,87.0,0.6371294085401483,4.0,0.02987079360574201,51.4160516605166
67.0,0.0007057825476093009,0.9483730684880225,117.0,0.3043423463146426,3.0,0.032829184541052776,53.731549815498155
256.0,0.0004465717497548642,0.03348323934791264,455.0,0.8391720044207021,1.0,0.06894463937003116,62.19557195571955
246.0,0.024447349244355192,0.31927137812331163,177.0,0.7590905033263591,2.0,0.020741381548902697,67.41236162361623
65.0,0.003195180209538326,0.787194096332035,90.0,0.7736508023232624,1.0,0.08315062299855239,62.47232472324723
51.0,0.00025252670235529175,0.0367111864999663,562.0,0.86244824261304,3.0,0.07087926705658103,60.71494464944649
52.0,0.002378075150813442,0.3482890314564633,80.0,0.9580198378581491,3.0,0.04547068755013099,53.44095940959409
342.0,0.0028650682633978367,0.01810987208275372,263.0,0.16578839062691222,4.0,0.08851448153871828,58.542435424354245
118.0,0.07450993053987898,0.45914584055522834,460.0,0.7161963382422226,3.0,0.09578604840643601,53.44095940959409
123.0,0.00018468623474492818,0.8833408256098193,231.0,0.39924537901507223,4.0,0.008243052305464196,54.580258302583026
16.0,0.017890425947510922,0.19119709107024263,222.0,0.5784539200858168,2.0,0.062304603983611914,61.86808118081181
285.0,0.0001790056079493423,0.9444252742036822,314.0,0.2698423270978111,1.0,0.02998019155683179,51.39760147601476
438.0,0.04777722906785334,0.09651018595128491,162.0,0.29942276784887395,1.0,0.03832017839015921,62.836715867158674
69.0,0.004580160259555344,0.3445557897069874,110.0,0.22167264213164478,3.0,0.046808111974920734,53.44095940959409
389.0,0.0003126360267615742,0.4764043607928866,183.0,0.8378228341762647,2.0,0.03400739354165769,61.217712177121776
230.0,0.005373620760615292,0.44622501695740824,147.0,0.26146899110248467,1.0,0.0008441051442073141,63.33487084870849
443.0,0.005943366529210381,0.5602075155866985,249.0,0.3611842845011902,2.0,0.09397130503336248,61.374538745387454
51.0,0.02350004264412503,0.04230649242821782,575.0,0.3571376721514444,1.0,0.0808014927543959,62.51845018450185
17.0,0.00015176094072119015,0.5543900865637328,731.0,0.5211711456396705,1.0,0.09351379747723278,62.42619926199262
43.0,0.0099299461875641,0.35797046265316323,532.0,0.13439311629037992,1.0,0.01613504751848773,63.43634686346864
168.0,0.025079829264196284,0.4726133644590619,462.0,0.388337843859104,1.0,0.06016352727612641,62.55073800738007
338.0,0.0008957531373801491,0.5124350871276422,430.0,0.12072644274075998,3.0,0.09905149119637564,58.96678966789668
501.0,0.000267724309618779,0.18951803208712448,97.0,0.37989981005521745,4.0,0.04966218214404409,54.17435424354243
426.0,0.0001853377633523848,0.7876960097911112,262.0,0.23352410149834235,4.0,0.06991573193145817,54.46494464944649
45.0,0.0007389867334686666,0.5189908413620608,216.0,0.6520602001314628,3.0,0.01735562585731681,63.791512915129154
77.0,0.004860014772066249,0.5290343376101176,565.0,0.7589502693972602,3.0,0.0528281127274963,53.44095940959409
24.0,0.003097584669577226,0.12348996101385912,113.0,0.7192560509955294,3.0,0.016209221527862007,68.5470479704797
39.0,0.0005172706392707427,0.4037509088707101,550.0,0.7010116936359677,3.0,0.00896702708973396,65.59501845018451
167.0,0.003525279166140116,0.9861043574503997,329.0,0.3438585882079785,1.0,0.053658935437330114,62.59686346863469
19.0,0.04635122588644059,0.15078262828444566,111.0,0.41153061767849974,2.0,0.08383621050761163,61.83118081180812
79.0,0.00039030680914921837,0.15703733824160693,895.0,0.4673096373354013,4.0,0.0029580630319070715,62.21863468634686
122.0,0.00019517640792781875,0.484151657093878,297.0,0.7269440760531148,1.0,0.051365208632162485,61.7020295202952
30.0,0.0004929966920294125,0.8097726326286202,95.0,0.4691278745660904,3.0,0.04613952662194599,58.56088560885608
59.0,0.02628668781980328,0.16267662635491698,413.0,0.11122928788818812,2.0,0.0750661228775577,61.7020295202952
39.0,0.0003417479014399929,0.48124927613166235,524.0,0.16813146393453865,4.0,0.04509662851716745,59.84778597785978
352.0,0.005289218819899067,0.8086979311456625,706.0,0.43456288488778533,1.0,0.075635198325883,62.37546125461254
333.0,0.005258083592233221,0.7437084538142894,296.0,0.5593818108704744,1.0,0.08822309595898248,62.38929889298893
58.0,0.00012744407928292744,0.24683143461658574,126.0,0.7831304742506373,2.0,0.07033879916841726,60.95479704797048
218.0,0.000619826433625508,0.1430923975233418,623.0,0.950554989522298,4.0,0.04923933885637845,53.44095940959409
26.0,0.032044990953264775,0.3023566097075212,75.0,0.8374345720494171,3.0,0.07270162854206383,53.44095940959409
384.0,0.00996803786436224,0.7395812913604772,64.0,0.23630874651789913,3.0,0.021629793946234824,58.90221402214022
27.0,0.03320497005916122,0.7225973732983813,831.0,0.3457185646346548,2.0,0.09210241713733533,61.72509225092251
179.0,0.0012435763514567506,0.8365958321379555,320.0,0.8857836187194279,4.0,0.006604615100436738,60.42435424354243
454.0,0.0023260937757162586,0.39663225450263007,288.0,0.874586446973449,4.0,0.020549464423791002,60.009225092250915
67.0,0.00010143689699206657,0.04835421504701076,339.0,0.21920870542197984,4.0,0.05339888476874502,48.13191881918819
219.0,0.04183731728069128,0.3074450957264464,763.0,0.11909762724372584,2.0,0.037663453651518505,65.29520295202951
129.0,0.025609540743417397,0.6818530051599173,927.0,0.3011911889562814,1.0,0.09547324186754287,62.384686346863475
29.0,0.0003984905125926989,0.9889120021710232,625.0,0.683365521899102,4.0,0.0828843507854723,53.44095940959409
102.0,0.00031683083600064717,0.8769199846892761,719.0,0.17848973262312648,4.0,0.09289316610484856,47.26476014760148
185.0,0.0016731119234099276,0.4688113330094559,506.0,0.17809925954759093,3.0,0.07749830962790852,60.42435424354243
242.0,0.005001347261507,0.25758452025573486,133.0,0.5708577175653503,2.0,0.09952651453766903,61.337638376383765
307.0,0.028872769619695468,0.43618937710761474,145.0,0.7201578319783966,2.0,0.058443473575778865,62.034132841328415
39.0,0.00038136703867952803,0.03381360854879634,114.0,0.8239903094230026,4.0,0.055801920813315975,53.44095940959409
506.0,0.03140957773442872,0.2796010046620182,110.0,0.1708631620706371,2.0,0.0227796900344143,66.28690036900369
21.0,0.0007232719924868949,0.3839583905644205,169.0,0.6061354317594437,1.0,0.049432142576729114,62.7029520295203
92.0,0.03915845513439051,0.29204785974986147,284.0,0.8587120187799319,1.0,0.06619007020424905,62.56918819188192
30.0,0.00789551874350596,0.9768839025846001,575.0,0.2267010664277909,1.0,0.07854478078947331,62.48154981549815
33.0,0.0019545010279827936,0.22876785856283388,289.0,0.16797398649654138,3.0,0.022153166935391842,66.02859778597787
17.0,0.002101668053260091,0.6198434023506484,196.0,0.21838607676057561,1.0,0.016190086322989534,63.40867158671587
444.0,0.012704783972138782,0.21616728478779368,85.0,0.32416476997211013,3.0,0.053454766896099765,58.671586715867164
18.0,0.0001032628414513573,0.6418645154511531,921.0,0.3185033697170101,1.0,0.07087060678619496,62.066420664206646
124.0,0.00039386701527194295,0.5163501965655225,876.0,0.11858717748132044,2.0,0.09593738263332462,62.99815498154982
91.0,0.006030454801472436,0.6059276050477963,227.0,0.17971258831003847,2.0,0.02387854355869181,65.79335793357933
478.0,0.004927650588413732,0.8642260806130225,130.0,0.5138247573322189,1.0,0.04095834298500039,62.60147601476015
29.0,0.01440175491010223,0.6966449022919056,751.0,0.1735878650174512,2.0,0.09717857322230536,61.25000000000001
262.0,0.0012961711882638293,0.9550349536886013,137.0,0.24786148743647635,3.0,0.08542056309988508,54.06826568265682
89.0,0.015115749844691101,0.2584301885718465,91.0,0.43014778280271077,2.0,0.05848512923808087,61.997232472324725
33.0,0.0012827065057847756,0.715340285431291,202.0,0.6494082796947521,1.0,0.05552202329084214,62.647601476014756
18.0,0.0021271175463499366,0.5712212203648597,273.0,0.3954722857152902,4.0,0.07188948956731733,53.44095940959409
93.0,0.00025999181409999564,0.43762702495403993,490.0,0.18303147017624094,4.0,0.00794169690146827,56.07472324723247
70.0,0.015577086994999503,0.2435524014774737,639.0,0.24083587454803188,1.0,0.003318951714411592,63.83302583025831
507.0,0.04552426584607894,0.4783986976566652,213.0,0.12618361545990403,4.0,0.04679781153704599,53.44095940959409
47.0,0.052675273018918875,0.25524044083365416,568.0,0.18891491863612112,1.0,0.0618053410671847,62.55073800738007
107.0,0.003493612707696526,0.23583223072434367,104.0,0.6121489809531303,4.0,0.07283681731087024,53.44095940959409
503.0,0.00262940153620211,0.4052474525290636,321.0,0.2759461923554728,2.0,0.05654750230591239,62.49077490774908
421.0,0.008227243391562349,0.8522780285002125,488.0,0.32927418237720435,3.0,0.06322509339794567,59.65867158671587
262.0,0.0006341228095641218,0.8484622911872401,582.0,0.1877565595318932,2.0,0.004019386754450968,62.34317343173432
132.0,0.0055456578135031345,0.20334002632068604,340.0,0.6205985899222852,2.0,0.0541543587519666,63.2380073800738
17.0,0.006579599464967888,0.21372513231478518,131.0,0.26899382566768615,4.0,0.08688383168383496,53.44095940959409
351.0,0.009926827212430907,0.40343187885886056,286.0,0.15016077457733978,1.0,0.04416977020887817,62.67527675276753
174.0,0.0004657573435110372,0.7119255542405095,629.0,0.10125287282212651,3.0,0.006899154233809629,60.78413284132841
142.0,0.0032038626190905805,0.6466339425021841,678.0,0.31962233801443135,3.0,0.07533312589731157,59.98616236162362
162.0,0.049161119074564996,0.9227097748140898,103.0,0.12820737825874565,4.0,0.07863135682623373,53.44095940959409
413.0,0.01266636159196467,0.6423374758282161,138.0,0.3858785776212811,2.0,0.07322302528233411,61.84963099630997
75.0,0.0028808057354082314,0.3057504013330009,813.0,0.24747129718920555,2.0,0.01038465447721856,66.18542435424354
472.0,0.0002442621443307152,0.7351368754887586,242.0,0.8120691273896544,2.0,0.029125347382261545,60.44741697416974
501.0,0.0004836460364648987,0.005003915656138336,323.0,0.13546928321629909,2.0,0.005801858214185939,59.132841328413285
48.0,0.0012043246954201291,0.7158858349498574,104.0,0.26123625293164743,1.0,0.03093914358811542,62.82287822878229
59.0,0.004595552546120986,0.041237039423700717,864.0,0.1129408571081228,2.0,0.042815305716344586,64.62638376383764
95.0,0.006402095430543137,0.8128923989659004,70.0,0.2163622993188344,3.0,0.02055440016382404,61.73892988929889
36.0,0.0033218742257038413,0.8730721831254985,382.0,0.21095006009077785,1.0,0.05408139490482502,62.647601476014756
57.0,0.0123983682593703,0.8938852337485775,901.0,0.312321001415236,2.0,0.0016797570602064434,66.7850553505535
29.0,0.0012554416821478408,0.024132993892936883,254.0,0.19753859733170964,4.0,0.03349750647201622,53.45018450184502
93.0,0.0003166514346164985,0.44149023907009743,84.0,0.6592095333571721,1.0,0.09139516543008469,62.12177121771217
27.0,0.001043511885144651,0.41080809069023394,983.0,0.16552517703275546,2.0,0.02932267877505742,65.22140221402213
57.0,0.04092375220855857,0.5652775378039339,800.0,0.3379717587860239,2.0,0.09040973962052025,61.71125461254613
210.0,0.00011870011020988337,0.6954144625004088,201.0,0.13869894730140614,2.0,0.01111961244346371,54.02214022140222
490.0,0.0013162334309567874,0.7683043937445861,796.0,0.27163905084403245,1.0,0.09887973605877806,60.89022140221402
232.0,0.0010382502033404594,0.3990836677769388,335.0,0.36247698063926553,2.0,0.07494630075398549,62.28782287822878
146.0,0.00014447217467989027,0.9787497704513151,143.0,0.11864157717219631,3.0,0.06050833290302867,53.376383763837644
25.0,0.012218995443529477,0.6254785924946857,314.0,0.36329214348184646,4.0,0.030471859791112162,53.44095940959409
91.0,0.0031225677299675484,0.9811357700887943,67.0,0.2715342690858648,1.0,0.054398065156172584,62.63837638376384
28.0,0.017095825578910963,0.3061405779282945,65.0,0.17705813322271918,4.0,0.04119273196000846,53.44095940959409
82.0,0.00012664799193386919,0.6375919960822157,103.0,0.1867366954511754,4.0,0.002645358298124369,51.83579335793358
146.0,0.0037978177235706246,0.14837748163414244,778.0,0.8201865501556099,1.0,0.01769844199594486,63.37638376383764
43.0,0.00019130939857752826,0.7733773426286716,123.0,0.29079319867769,1.0,0.020793880067910494,61.77583025830258
101.0,0.0025273841192579353,0.023716955196468215,788.0,0.7047359864466619,2.0,0.08133574998179001,61.66974169741697
191.0,0.0003868593603361846,0.12540848043945807,142.0,0.4255030770029134,3.0,0.07149194215934107,54.05904059040591
21.0,0.00010201704490465725,0.9536984919563534,147.0,0.7992116178290163,4.0,0.06027480123644364,53.44095940959409
25.0,0.006366346046240002,0.7187334208871321,155.0,0.2511527338607985,3.0,0.022158911757955816,67.15405904059041
69.0,0.018212213366470355,0.8539389900183767,80.0,0.1797624122059573,1.0,0.0718145100505755,62.52306273062731
21.0,0.0002939964014821023,0.8515758893284084,103.0,0.29436645508600284,1.0,0.017715544676590575,62.707564575645755
68.0,0.0010771931429732178,0.6319975015277228,203.0,0.17358770960665618,3.0,0.05057482712525185,59.571033210332104
145.0,0.00010031593374592347,0.4695764189416263,257.0,0.6015477490673917,2.0,0.036795802194208006,59.94003690036901
23.0,0.00015960773311349963,0.22332360378121507,676.0,0.6298820460084484,3.0,0.08657604066632442,60.76107011070111
119.0,0.0016769674700869055,0.5884705444149629,991.0,0.1721147152994932,3.0,0.009157384370625453,64.30350553505535
23.0,0.02453778437725041,0.04221501458671695,337.0,0.2315249239772725,2.0,0.08806202829504328,61.7020295202952
69.0,0.0006671196428600999,0.8079777508803245,511.0,0.2503194988425543,3.0,0.0504194565325098,60.77490774907749
158.0,0.0008284320882270689,0.41060664534306734,321.0,0.8159457950640624,4.0,0.06409534024148383,53.44095940959409
77.0,0.08886822099390136,0.3869635119394912,127.0,0.11893449816742913,4.0,0.05673611840323238,53.44095940959409
76.0,0.04299185687614247,0.6369777934619046,114.0,0.353873160494315,2.0,0.04649992990698223,63.87915129151291
32.0,0.018733287416247586,0.7015215083286727,454.0,0.6357729541245934,3.0,0.08884592482555478,53.44095940959409
207.0,0.0010856780374604537,0.590422177628996,129.0,0.2827338018099057,2.0,0.0719787901968608,60.26752767527675
68.0,0.0003009660870032604,0.4763794397257929,443.0,0.6096896917941522,4.0,0.005424947284936177,59.903136531365305
71.0,0.0008420734784089687,0.30732792685059374,289.0,0.40366202932616985,1.0,0.027261318178320077,62.61992619926199
16.0,0.03136833203295582,0.17126036105066822,650.0,0.8915027947884872,4.0,0.08645849467455682,53.44095940959409
160.0,0.04029931015457374,0.7994953717385503,71.0,0.19707896421634513,2.0,0.004284839324245155,68.01660516605166
21.0,0.004216108058928348,0.6157291660130939,850.0,0.5887575183412366,2.0,0.018250323028283055,67.77675276752767
23.0,0.06577197853969946,0.19317669447534136,371.0,0.11495288682912257,2.0,0.07794203069836374,61.7020295202952
42.0,0.00012319082049764982,0.7358201934694691,436.0,0.11536582040638763,3.0,0.06428783487874545,59.21125461254613
77.0,0.00036282236699540174,0.07107693854092856,121.0,0.26479093476760907,2.0,0.07723506094590303,59.66328413284133
21.0,0.0005541483662824335,0.07865189505426873,618.0,0.13971858600006903,2.0,0.052629858142776216,64.04981549815498
180.0,0.004253479933478918,0.47718407738121116,394.0,0.13785503957760786,1.0,0.055276127200065625,62.54151291512915
303.0,0.00010887535161883593,0.7590242754645633,936.0,0.9697812881474343,1.0,0.02759120306549078,62.37546125461254
372.0,0.0047659786051146395,0.8651127158681959,123.0,0.20754034667761534,4.0,0.00218760405605872,54.686346863468636
30.0,0.07609480526273611,0.4949979056102358,286.0,0.4415636917284309,1.0,0.09364385699466307,62.51383763837638
51.0,0.03251344032565109,0.26774013632321336,283.0,0.5915641938015229,4.0,0.014972296121432282,69.19741697416974
454.0,0.014758669475164637,0.29582799280733996,70.0,0.20890485012471122,3.0,0.015044835881031081,61.68357933579336
55.0,0.00012033545529712718,0.2950223884122072,774.0,0.15149946845987905,3.0,0.03085627562553585,60.56734317343173
149.0,0.015405980699669483,0.3583070745327738,89.0,0.12227866535242096,1.0,0.024564084925149877,63.127306273062736
70.0,0.00012793532513129927,0.6299675546935715,607.0,0.10042802660421164,3.0,0.06105891925874017,58.611623616236166
90.0,0.0014490976125713264,0.9735040959693381,516.0,0.1186383304883343,2.0,0.07302526121434774,60.99169741697417
121.0,0.029227220502173606,0.7031154850227861,70.0,0.17614743394537374,2.0,0.014207755250623509,67.66143911439114
108.0,0.09150139607288979,0.11393569681687199,979.0,0.21339972338042984,4.0,0.034010765477377296,53.44095940959409
173.0,0.0014899702282355212,0.9626436639987861,609.0,0.2347593334285299,1.0,0.0004929548300983003,62.37546125461254
317.0,0.028754949952104324,0.5352169700283458,70.0,0.10437953077673194,4.0,0.06826356532382429,53.44095940959409
83.0,0.003908220819091634,0.45002441119612757,863.0,0.18753997049633037,2.0,0.06000334699777022,63.13191881918819
330.0,0.0002925034008880102,0.3462477374101137,373.0,0.6889197736838062,3.0,0.02991696234647741,57.54612546125462
35.0,0.03747331616768929,0.7508174756568315,909.0,0.8512947432168477,1.0,0.021896337306735306,63.25645756457564
195.0,0.012521038550366542,0.8819468309201863,389.0,0.3350859852927285,4.0,0.08624108421998015,53.44095940959409
197.0,0.030090497624717775,0.445412077641982,416.0,0.24640369168667156,3.0,0.028760058285993657,66.5590405904059
